snapshot_id,warehouse_node_id,product_id,snapshot_date,stock_qty,reorder_point,safety_stock_x,warehouse_name,warehouse_country,product_name,category,unit_cost,inventory_value,is_below_reorder_point,reorder_point_model,safety_stock_y,model_type,reorder_point_placeholder,reorder_point_change
INVSNP0008425,WH0006,PRD0028,2024-10-01,588,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,159712.56,False,333.8,67.5,prophet,128,205.8
INVSNP0008426,WH0006,PRD0028,2024-11-01,426,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,115710.12,False,333.8,67.5,prophet,128,205.8
INVSNP0008427,WH0006,PRD0028,2024-12-01,529,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,143686.98,False,333.8,67.5,prophet,128,205.8
INVSNP0008428,WH0006,PRD0028,2025-01-01,515,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,139884.3,False,333.8,67.5,prophet,128,205.8
INVSNP0008429,WH0006,PRD0028,2025-02-01,515,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,139884.3,False,333.8,67.5,prophet,128,205.8
INVSNP0008430,WH0006,PRD0028,2025-03-01,436,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,118426.32,False,333.8,67.5,prophet,128,205.8
INVSNP0008431,WH0006,PRD0028,2025-04-01,386,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,104845.32,False,333.8,67.5,prophet,128,205.8
INVSNP0008432,WH0006,PRD0028,2025-05-01,536,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,145588.32,False,333.8,67.5,prophet,128,205.8
INVSNP0008433,WH0006,PRD0028,2025-06-01,630,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,171120.6,False,333.8,67.5,prophet,128,205.8
INVSNP0008434,WH0006,PRD0028,2025-07-01,486,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,132007.32,False,333.8,67.5,prophet,128,205.8
INVSNP0008435,WH0006,PRD0028,2025-08-01,449,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,121957.38,False,333.8,67.5,prophet,128,205.8
INVSNP0008436,WH0006,PRD0028,2025-09-01,535,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,145316.7,False,333.8,67.5,prophet,128,205.8
INVSNP0008437,WH0006,PRD0028,2025-10-01,563,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,152922.06,False,333.8,67.5,prophet,128,205.8
INVSNP0008438,WH0006,PRD0028,2025-11-01,575,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,156181.5,False,333.8,67.5,prophet,128,205.8
INVSNP0008439,WH0006,PRD0028,2025-12-01,491,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,133365.42,False,333.8,67.5,prophet,128,205.8
INVSNP0008440,WH0006,PRD0028,2026-01-01,473,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,128476.26,False,333.8,67.5,prophet,128,205.8
INVSNP0008441,WH0006,PRD0028,2026-02-01,539,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,146403.18,False,333.8,67.5,prophet,128,205.8
INVSNP0008442,WH0006,PRD0028,2026-03-01,467,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,126846.54,False,333.8,67.5,prophet,128,205.8
INVSNP0008443,WH0006,PRD0028,2026-04-01,333,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,90449.46,False,333.8,67.5,prophet,128,205.8
INVSNP0008444,WH0006,PRD0028,2026-05-01,715,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,194208.3,False,333.8,67.5,prophet,128,205.8
INVSNP0008445,WH0006,PRD0028,2026-06-01,479,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,130105.98,False,333.8,67.5,prophet,128,205.8
INVSNP0008446,WH0006,PRD0028,2026-07-01,472,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,128204.64,False,333.8,67.5,prophet,128,205.8
INVSNP0008447,WH0006,PRD0028,2026-08-01,483,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,131192.46,False,333.8,67.5,prophet,128,205.8
INVSNP0008448,WH0006,PRD0028,2026-09-01,675,128,51,United States Warehouse 6,United States,AUTO-Notice-28,Automotive Parts,271.62,183343.5,False,333.8,67.5,prophet,128,205.8
INVSNP0008449,WH0006,PRD0082,2024-10-01,281,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,8354.130000000001,False,152.6,52.7,prophet,72,80.6
INVSNP0008450,WH0006,PRD0082,2024-11-01,349,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,10375.77,False,152.6,52.7,prophet,72,80.6
INVSNP0008451,WH0006,PRD0082,2024-12-01,370,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,11000.1,False,152.6,52.7,prophet,72,80.6
INVSNP0008452,WH0006,PRD0082,2025-01-01,279,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,8294.67,False,152.6,52.7,prophet,72,80.6
INVSNP0008453,WH0006,PRD0082,2025-02-01,266,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,7908.18,False,152.6,52.7,prophet,72,80.6
INVSNP0008454,WH0006,PRD0082,2025-03-01,294,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,8740.62,False,152.6,52.7,prophet,72,80.6
INVSNP0008455,WH0006,PRD0082,2025-04-01,262,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,7789.26,False,152.6,52.7,prophet,72,80.6
INVSNP0008456,WH0006,PRD0082,2025-05-01,313,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,9305.49,False,152.6,52.7,prophet,72,80.6
INVSNP0008457,WH0006,PRD0082,2025-06-01,361,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,10732.53,False,152.6,52.7,prophet,72,80.6
INVSNP0008458,WH0006,PRD0082,2025-07-01,308,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,9156.84,False,152.6,52.7,prophet,72,80.6
INVSNP0008459,WH0006,PRD0082,2025-08-01,357,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,10613.61,False,152.6,52.7,prophet,72,80.6
INVSNP0008460,WH0006,PRD0082,2025-09-01,282,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,8383.86,False,152.6,52.7,prophet,72,80.6
INVSNP0008461,WH0006,PRD0082,2025-10-01,206,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,6124.38,False,152.6,52.7,prophet,72,80.6
INVSNP0008462,WH0006,PRD0082,2025-11-01,228,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,6778.4400000000005,False,152.6,52.7,prophet,72,80.6
INVSNP0008463,WH0006,PRD0082,2025-12-01,378,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,11237.94,False,152.6,52.7,prophet,72,80.6
INVSNP0008464,WH0006,PRD0082,2026-01-01,314,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,9335.22,False,152.6,52.7,prophet,72,80.6
INVSNP0008465,WH0006,PRD0082,2026-02-01,303,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,9008.19,False,152.6,52.7,prophet,72,80.6
INVSNP0008466,WH0006,PRD0082,2026-03-01,393,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,11683.89,False,152.6,52.7,prophet,72,80.6
INVSNP0008467,WH0006,PRD0082,2026-04-01,328,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,9751.44,False,152.6,52.7,prophet,72,80.6
INVSNP0008468,WH0006,PRD0082,2026-05-01,323,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,9602.79,False,152.6,52.7,prophet,72,80.6
INVSNP0008469,WH0006,PRD0082,2026-06-01,281,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,8354.130000000001,False,152.6,52.7,prophet,72,80.6
INVSNP0008470,WH0006,PRD0082,2026-07-01,231,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,6867.63,False,152.6,52.7,prophet,72,80.6
INVSNP0008471,WH0006,PRD0082,2026-08-01,293,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,8710.89,False,152.6,52.7,prophet,72,80.6
INVSNP0008472,WH0006,PRD0082,2026-09-01,273,72,28,United States Warehouse 6,United States,AUTO-Oil-82,Automotive Parts,29.73,8116.29,False,152.6,52.7,prophet,72,80.6
INVSNP0008473,WH0006,PRD0074,2024-10-01,4798,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,14075268.86,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008474,WH0006,PRD0074,2024-11-01,5737,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,16829891.09,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008475,WH0006,PRD0074,2024-12-01,5437,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,15949820.090000002,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008476,WH0006,PRD0074,2025-01-01,3822,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,11212104.54,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008477,WH0006,PRD0074,2025-02-01,4697,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,13778978.29,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008478,WH0006,PRD0074,2025-03-01,4433,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,13004515.81,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008479,WH0006,PRD0074,2025-04-01,4477,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,13133592.89,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008480,WH0006,PRD0074,2025-05-01,3990,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,11704944.3,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008481,WH0006,PRD0074,2025-06-01,4661,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,13673369.77,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008482,WH0006,PRD0074,2025-07-01,5326,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,15624193.82,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008483,WH0006,PRD0074,2025-08-01,5009,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,14694252.13,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008484,WH0006,PRD0074,2025-09-01,5559,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,16307715.63,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008485,WH0006,PRD0074,2025-10-01,5126,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,15037479.82,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008486,WH0006,PRD0074,2025-11-01,4709,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,13814181.13,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008487,WH0006,PRD0074,2025-12-01,4566,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,13394680.62,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008488,WH0006,PRD0074,2026-01-01,3962,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,11622804.34,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008489,WH0006,PRD0074,2026-02-01,4279,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,12552746.03,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008490,WH0006,PRD0074,2026-03-01,5409,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,15867680.13,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008491,WH0006,PRD0074,2026-04-01,4309,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,12640753.13,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008492,WH0006,PRD0074,2026-05-01,3721,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,10915813.97,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008493,WH0006,PRD0074,2026-06-01,4001,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,11737213.57,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008494,WH0006,PRD0074,2026-07-01,4073,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,11948430.61,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008495,WH0006,PRD0074,2026-08-01,5712,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,16756551.840000002,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008496,WH0006,PRD0074,2026-09-01,4808,1200,480,United States Warehouse 6,United States,MACH-Enjoy-74,Machinery,2933.57,14104604.56,False,141.9,24.7,prophet,1200,-1058.1
INVSNP0008497,WH0006,PRD0100,2024-10-01,335,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,11560.85,False,113.5,111.2,prophet,80,33.5
INVSNP0008498,WH0006,PRD0100,2024-11-01,303,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,10456.53,False,113.5,111.2,prophet,80,33.5
INVSNP0008499,WH0006,PRD0100,2024-12-01,346,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,11940.46,False,113.5,111.2,prophet,80,33.5
INVSNP0008500,WH0006,PRD0100,2025-01-01,371,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,12803.21,False,113.5,111.2,prophet,80,33.5
INVSNP0008501,WH0006,PRD0100,2025-02-01,321,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,11077.71,False,113.5,111.2,prophet,80,33.5
INVSNP0008502,WH0006,PRD0100,2025-03-01,246,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,8489.46,False,113.5,111.2,prophet,80,33.5
INVSNP0008503,WH0006,PRD0100,2025-04-01,331,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,11422.81,False,113.5,111.2,prophet,80,33.5
INVSNP0008504,WH0006,PRD0100,2025-05-01,375,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,12941.25,False,113.5,111.2,prophet,80,33.5
INVSNP0008505,WH0006,PRD0100,2025-06-01,294,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,10145.94,False,113.5,111.2,prophet,80,33.5
INVSNP0008506,WH0006,PRD0100,2025-07-01,299,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,10318.49,False,113.5,111.2,prophet,80,33.5
INVSNP0008507,WH0006,PRD0100,2025-08-01,386,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,13320.86,False,113.5,111.2,prophet,80,33.5
INVSNP0008508,WH0006,PRD0100,2025-09-01,358,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,12354.58,False,113.5,111.2,prophet,80,33.5
INVSNP0008509,WH0006,PRD0100,2025-10-01,250,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,8627.5,False,113.5,111.2,prophet,80,33.5
INVSNP0008510,WH0006,PRD0100,2025-11-01,362,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,12492.62,False,113.5,111.2,prophet,80,33.5
INVSNP0008511,WH0006,PRD0100,2025-12-01,375,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,12941.25,False,113.5,111.2,prophet,80,33.5
INVSNP0008512,WH0006,PRD0100,2026-01-01,396,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,13665.96,False,113.5,111.2,prophet,80,33.5
INVSNP0008513,WH0006,PRD0100,2026-02-01,327,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,11284.77,False,113.5,111.2,prophet,80,33.5
INVSNP0008514,WH0006,PRD0100,2026-03-01,276,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,9524.76,False,113.5,111.2,prophet,80,33.5
INVSNP0008515,WH0006,PRD0100,2026-04-01,296,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,10214.96,False,113.5,111.2,prophet,80,33.5
INVSNP0008516,WH0006,PRD0100,2026-05-01,305,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,10525.55,False,113.5,111.2,prophet,80,33.5
INVSNP0008517,WH0006,PRD0100,2026-06-01,345,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,11905.95,False,113.5,111.2,prophet,80,33.5
INVSNP0008518,WH0006,PRD0100,2026-07-01,285,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,9835.35,False,113.5,111.2,prophet,80,33.5
INVSNP0008519,WH0006,PRD0100,2026-08-01,283,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,9766.33,False,113.5,111.2,prophet,80,33.5
INVSNP0008520,WH0006,PRD0100,2026-09-01,383,80,32,United States Warehouse 6,United States,TEXT-Institution-100,Textiles,34.51,13217.33,False,113.5,111.2,prophet,80,33.5
INVSNP0008521,WH0006,PRD0103,2024-10-01,5567,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,358292.12,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008522,WH0006,PRD0103,2024-11-01,4937,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,317745.32,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008523,WH0006,PRD0103,2024-12-01,5105,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,328557.8,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008524,WH0006,PRD0103,2025-01-01,4966,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,319611.76,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008525,WH0006,PRD0103,2025-02-01,4423,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,284664.27999999997,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008526,WH0006,PRD0103,2025-03-01,4471,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,287753.56,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008527,WH0006,PRD0103,2025-04-01,4363,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,280802.68,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008528,WH0006,PRD0103,2025-05-01,3291,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,211808.76,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008529,WH0006,PRD0103,2025-06-01,4410,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,283827.6,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008530,WH0006,PRD0103,2025-07-01,4981,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,320577.16,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008531,WH0006,PRD0103,2025-08-01,3606,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,232082.16,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008532,WH0006,PRD0103,2025-09-01,4161,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,267801.96,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008533,WH0006,PRD0103,2025-10-01,4444,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,286015.84,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008534,WH0006,PRD0103,2025-11-01,4223,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,271792.27999999997,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008535,WH0006,PRD0103,2025-12-01,3301,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,212452.36,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008536,WH0006,PRD0103,2026-01-01,3861,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,248493.96,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008537,WH0006,PRD0103,2026-02-01,4519,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,290842.84,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008538,WH0006,PRD0103,2026-03-01,4300,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,276748.0,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008539,WH0006,PRD0103,2026-04-01,3649,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,234849.64,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008540,WH0006,PRD0103,2026-05-01,4187,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,269475.32,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008541,WH0006,PRD0103,2026-06-01,3330,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,214318.8,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008542,WH0006,PRD0103,2026-07-01,4276,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,275203.36,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008543,WH0006,PRD0103,2026-08-01,4438,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,285629.68,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008544,WH0006,PRD0103,2026-09-01,3872,1028,411,United States Warehouse 6,United States,AUTO-Community-103,Automotive Parts,64.36,249201.92,False,285.7,74.5,prophet,1028,-742.3
INVSNP0008545,WH0006,PRD0045,2024-10-01,1650,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,192885.0,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008546,WH0006,PRD0045,2024-11-01,1786,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,208783.4,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008547,WH0006,PRD0045,2024-12-01,2287,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,267350.3,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008548,WH0006,PRD0045,2025-01-01,2006,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,234501.4,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008549,WH0006,PRD0045,2025-02-01,1484,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,173479.6,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008550,WH0006,PRD0045,2025-03-01,1752,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,204808.8,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008551,WH0006,PRD0045,2025-04-01,1384,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,161789.6,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008552,WH0006,PRD0045,2025-05-01,1664,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,194521.6,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008553,WH0006,PRD0045,2025-06-01,1939,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,226669.1,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008554,WH0006,PRD0045,2025-07-01,1959,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,229007.1,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008555,WH0006,PRD0045,2025-08-01,1862,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,217667.8,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008556,WH0006,PRD0045,2025-09-01,1651,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,193001.9,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008557,WH0006,PRD0045,2025-10-01,1476,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,172544.4,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008558,WH0006,PRD0045,2025-11-01,1883,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,220122.7,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008559,WH0006,PRD0045,2025-12-01,1468,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,171609.2,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008560,WH0006,PRD0045,2026-01-01,1394,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,162958.6,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008561,WH0006,PRD0045,2026-02-01,1327,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,155126.30000000002,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008562,WH0006,PRD0045,2026-03-01,1403,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,164010.7,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008563,WH0006,PRD0045,2026-04-01,1795,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,209835.5,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008564,WH0006,PRD0045,2026-05-01,1152,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,134668.80000000002,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008565,WH0006,PRD0045,2026-06-01,1835,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,214511.5,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008566,WH0006,PRD0045,2026-07-01,1614,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,188676.6,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008567,WH0006,PRD0045,2026-08-01,1427,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,166816.30000000002,False,327.2,43.7,prophet,393,-65.80000000000001
INVSNP0008568,WH0006,PRD0045,2026-09-01,1345,393,157,United States Warehouse 6,United States,CHEM-Lawyer-45,Chemicals,116.9,157230.5,False,327.2,43.7,prophet,393,-65.80000000000001
