snapshot_id,warehouse_node_id,product_id,snapshot_date,stock_qty,reorder_point,safety_stock
INVSNP0006559,WH0005,PRD0002,2025-04-01,958,188,75
INVSNP0006560,WH0005,PRD0002,2025-05-01,733,188,75
INVSNP0006561,WH0005,PRD0002,2025-06-01,754,188,75
INVSNP0006562,WH0005,PRD0002,2025-07-01,803,188,75
INVSNP0006563,WH0005,PRD0002,2025-08-01,606,188,75
INVSNP0006564,WH0005,PRD0002,2025-09-01,867,188,75
INVSNP0006565,WH0005,PRD0002,2025-10-01,815,188,75
INVSNP0006566,WH0005,PRD0002,2025-11-01,698,188,75
INVSNP0006567,WH0005,PRD0002,2025-12-01,826,188,75
INVSNP0006568,WH0005,PRD0002,2026-01-01,632,188,75
INVSNP0006569,WH0005,PRD0002,2026-02-01,755,188,75
INVSNP0006570,WH0005,PRD0002,2026-03-01,648,188,75
INVSNP0006571,WH0005,PRD0002,2026-04-01,658,188,75
INVSNP0006572,WH0005,PRD0002,2026-05-01,724,188,75
INVSNP0006573,WH0005,PRD0002,2026-06-01,749,188,75
INVSNP0006574,WH0005,PRD0002,2026-07-01,733,188,75
INVSNP0006575,WH0005,PRD0002,2026-08-01,568,188,75
INVSNP0006576,WH0005,PRD0002,2026-09-01,632,188,75
INVSNP0006577,WH0005,PRD0004,2024-10-01,2396,676,270
INVSNP0006578,WH0005,PRD0004,2024-11-01,3075,676,270
INVSNP0006579,WH0005,PRD0004,2024-12-01,2338,676,270
INVSNP0006580,WH0005,PRD0004,2025-01-01,2981,676,270
INVSNP0006581,WH0005,PRD0004,2025-02-01,3215,676,270
INVSNP0006582,WH0005,PRD0004,2025-03-01,2153,676,270
INVSNP0006583,WH0005,PRD0004,2025-04-01,2839,676,270
INVSNP0006584,WH0005,PRD0004,2025-05-01,3399,676,270
INVSNP0006585,WH0005,PRD0004,2025-06-01,3699,676,270
INVSNP0006586,WH0005,PRD0004,2025-07-01,2852,676,270
INVSNP0006587,WH0005,PRD0004,2025-08-01,2558,676,270
INVSNP0006588,WH0005,PRD0004,2025-09-01,2606,676,270
INVSNP0006589,WH0005,PRD0004,2025-10-01,2278,676,270
INVSNP0006590,WH0005,PRD0004,2025-11-01,2814,676,270
INVSNP0006591,WH0005,PRD0004,2025-12-01,2795,676,270
INVSNP0006592,WH0005,PRD0004,2026-01-01,3157,676,270
INVSNP0006593,WH0005,PRD0004,2026-02-01,2073,676,270
INVSNP0006594,WH0005,PRD0004,2026-03-01,2728,676,270
INVSNP0006595,WH0005,PRD0004,2026-04-01,3063,676,270
INVSNP0006596,WH0005,PRD0004,2026-05-01,3076,676,270
INVSNP0006597,WH0005,PRD0004,2026-06-01,3278,676,270
INVSNP0006598,WH0005,PRD0004,2026-07-01,2914,676,270
INVSNP0006599,WH0005,PRD0004,2026-08-01,2387,676,270
INVSNP0006600,WH0005,PRD0004,2026-09-01,3076,676,270
INVSNP0006601,WH0005,PRD0129,2024-10-01,5675,1249,499
INVSNP0006602,WH0005,PRD0129,2024-11-01,4957,1249,499
INVSNP0006603,WH0005,PRD0129,2024-12-01,5788,1249,499
INVSNP0006604,WH0005,PRD0129,2025-01-01,5472,1249,499
INVSNP0006605,WH0005,PRD0129,2025-02-01,4489,1249,499
INVSNP0006606,WH0005,PRD0129,2025-03-01,4745,1249,499
INVSNP0006607,WH0005,PRD0129,2025-04-01,6755,1249,499
INVSNP0006608,WH0005,PRD0129,2025-05-01,4974,1249,499
INVSNP0006609,WH0005,PRD0129,2025-06-01,4271,1249,499
INVSNP0006610,WH0005,PRD0129,2025-07-01,6028,1249,499
INVSNP0006611,WH0005,PRD0129,2025-08-01,3388,1249,499
INVSNP0006612,WH0005,PRD0129,2025-09-01,4487,1249,499
INVSNP0006613,WH0005,PRD0129,2025-10-01,5684,1249,499
INVSNP0006614,WH0005,PRD0129,2025-11-01,5673,1249,499
INVSNP0006615,WH0005,PRD0129,2025-12-01,6199,1249,499
INVSNP0006616,WH0005,PRD0129,2026-01-01,4719,1249,499
INVSNP0006617,WH0005,PRD0129,2026-02-01,4504,1249,499
INVSNP0006618,WH0005,PRD0129,2026-03-01,4817,1249,499
INVSNP0006619,WH0005,PRD0129,2026-04-01,5927,1249,499
INVSNP0006620,WH0005,PRD0129,2026-05-01,5660,1249,499
INVSNP0006621,WH0005,PRD0129,2026-06-01,4801,1249,499
INVSNP0006622,WH0005,PRD0129,2026-07-01,4898,1249,499
INVSNP0006623,WH0005,PRD0129,2026-08-01,4717,1249,499
INVSNP0006624,WH0005,PRD0129,2026-09-01,4058,1249,499
INVSNP0006625,WH0005,PRD0096,2024-10-01,5389,909,363
INVSNP0006626,WH0005,PRD0096,2024-11-01,4246,909,363
INVSNP0006627,WH0005,PRD0096,2024-12-01,4381,909,363
INVSNP0006628,WH0005,PRD0096,2025-01-01,3743,909,363
INVSNP0006629,WH0005,PRD0096,2025-02-01,2941,909,363
INVSNP0006630,WH0005,PRD0096,2025-03-01,3552,909,363
INVSNP0006631,WH0005,PRD0096,2025-04-01,4256,909,363
INVSNP0006632,WH0005,PRD0096,2025-05-01,3279,909,363
INVSNP0006633,WH0005,PRD0096,2025-06-01,3403,909,363
INVSNP0006634,WH0005,PRD0096,2025-07-01,3238,909,363
INVSNP0006635,WH0005,PRD0096,2025-08-01,3776,909,363
INVSNP0006636,WH0005,PRD0096,2025-09-01,3960,909,363
INVSNP0006637,WH0005,PRD0096,2025-10-01,4165,909,363
INVSNP0006638,WH0005,PRD0096,2025-11-01,3412,909,363
INVSNP0006639,WH0005,PRD0096,2025-12-01,3090,909,363
INVSNP0006640,WH0005,PRD0096,2026-01-01,3094,909,363
INVSNP0006641,WH0005,PRD0096,2026-02-01,4140,909,363
INVSNP0006642,WH0005,PRD0096,2026-03-01,3694,909,363
INVSNP0006643,WH0005,PRD0096,2026-04-01,4309,909,363
INVSNP0006644,WH0005,PRD0096,2026-05-01,3931,909,363
INVSNP0006645,WH0005,PRD0096,2026-06-01,4042,909,363
INVSNP0006646,WH0005,PRD0096,2026-07-01,3424,909,363
INVSNP0006647,WH0005,PRD0096,2026-08-01,4025,909,363
INVSNP0006648,WH0005,PRD0096,2026-09-01,3866,909,363
INVSNP0006649,WH0005,PRD0126,2024-10-01,2158,503,201
INVSNP0006650,WH0005,PRD0126,2024-11-01,1854,503,201
INVSNP0006651,WH0005,PRD0126,2024-12-01,2034,503,201
INVSNP0006652,WH0005,PRD0126,2025-01-01,2322,503,201
INVSNP0006653,WH0005,PRD0126,2025-02-01,1785,503,201
INVSNP0006654,WH0005,PRD0126,2025-03-01,1762,503,201
INVSNP0006655,WH0005,PRD0126,2025-04-01,1095,503,201
INVSNP0006656,WH0005,PRD0126,2025-05-01,2318,503,201
INVSNP0006657,WH0005,PRD0126,2025-06-01,2219,503,201
INVSNP0006658,WH0005,PRD0126,2025-07-01,1893,503,201
INVSNP0006659,WH0005,PRD0126,2025-08-01,2578,503,201
INVSNP0006660,WH0005,PRD0126,2025-09-01,1973,503,201
INVSNP0006661,WH0005,PRD0126,2025-10-01,1554,503,201
INVSNP0006662,WH0005,PRD0126,2025-11-01,2161,503,201
INVSNP0006663,WH0005,PRD0126,2025-12-01,2269,503,201
INVSNP0006664,WH0005,PRD0126,2026-01-01,1676,503,201
INVSNP0006665,WH0005,PRD0126,2026-02-01,2214,503,201
INVSNP0006666,WH0005,PRD0126,2026-03-01,2555,503,201
INVSNP0006667,WH0005,PRD0126,2026-04-01,1939,503,201
INVSNP0006668,WH0005,PRD0126,2026-05-01,1912,503,201
INVSNP0006669,WH0005,PRD0126,2026-06-01,2002,503,201
INVSNP0006670,WH0005,PRD0126,2026-07-01,2045,503,201
INVSNP0006671,WH0005,PRD0126,2026-08-01,2471,503,201
INVSNP0006672,WH0005,PRD0126,2026-09-01,1985,503,201
INVSNP0006673,WH0005,PRD0104,2024-10-01,698,202,80
INVSNP0006674,WH0005,PRD0104,2024-11-01,971,202,80
INVSNP0006675,WH0005,PRD0104,2024-12-01,893,202,80
INVSNP0006676,WH0005,PRD0104,2025-01-01,805,202,80
INVSNP0006677,WH0005,PRD0104,2025-02-01,724,202,80
INVSNP0006678,WH0005,PRD0104,2025-03-01,559,202,80
INVSNP0006679,WH0005,PRD0104,2025-04-01,659,202,80
INVSNP0006680,WH0005,PRD0104,2025-05-01,761,202,80
INVSNP0006681,WH0005,PRD0104,2025-06-01,667,202,80
INVSNP0006682,WH0005,PRD0104,2025-07-01,652,202,80
INVSNP0006683,WH0005,PRD0104,2025-08-01,783,202,80
INVSNP0006684,WH0005,PRD0104,2025-09-01,726,202,80
INVSNP0006685,WH0005,PRD0104,2025-10-01,917,202,80
INVSNP0006686,WH0005,PRD0104,2025-11-01,768,202,80
INVSNP0006687,WH0005,PRD0104,2025-12-01,690,202,80
INVSNP0006688,WH0005,PRD0104,2026-01-01,879,202,80
INVSNP0006689,WH0005,PRD0104,2026-02-01,884,202,80
INVSNP0006690,WH0005,PRD0104,2026-03-01,852,202,80
INVSNP0006691,WH0005,PRD0104,2026-04-01,863,202,80
INVSNP0006692,WH0005,PRD0104,2026-05-01,646,202,80
INVSNP0006693,WH0005,PRD0104,2026-06-01,732,202,80
INVSNP0006694,WH0005,PRD0104,2026-07-01,767,202,80
INVSNP0006695,WH0005,PRD0104,2026-08-01,825,202,80
INVSNP0006696,WH0005,PRD0104,2026-09-01,810,202,80
INVSNP0006697,WH0005,PRD0107,2024-10-01,2383,571,228
INVSNP0006698,WH0005,PRD0107,2024-11-01,2020,571,228
INVSNP0006699,WH0005,PRD0107,2024-12-01,2591,571,228
INVSNP0006700,WH0005,PRD0107,2025-01-01,2215,571,228
INVSNP0006701,WH0005,PRD0107,2025-02-01,2477,571,228
INVSNP0006702,WH0005,PRD0107,2025-03-01,1913,571,228
INVSNP0006703,WH0005,PRD0107,2025-04-01,2104,571,228
INVSNP0006704,WH0005,PRD0107,2025-05-01,2151,571,228
INVSNP0006705,WH0005,PRD0107,2025-06-01,2198,571,228
INVSNP0006706,WH0005,PRD0107,2025-07-01,2546,571,228
INVSNP0006707,WH0005,PRD0107,2025-08-01,2012,571,228
INVSNP0006708,WH0005,PRD0107,2025-09-01,2344,571,228
INVSNP0006709,WH0005,PRD0107,2025-10-01,1661,571,228
INVSNP0006710,WH0005,PRD0107,2025-11-01,2173,571,228
INVSNP0006711,WH0005,PRD0107,2025-12-01,2437,571,228
INVSNP0006712,WH0005,PRD0107,2026-01-01,2065,571,228
INVSNP0006713,WH0005,PRD0107,2026-02-01,2600,571,228
INVSNP0006714,WH0005,PRD0107,2026-03-01,2160,571,228
INVSNP0006715,WH0005,PRD0107,2026-04-01,2117,571,228
INVSNP0006716,WH0005,PRD0107,2026-05-01,2948,571,228
INVSNP0006717,WH0005,PRD0107,2026-06-01,2353,571,228
INVSNP0006718,WH0005,PRD0107,2026-07-01,2596,571,228
INVSNP0006719,WH0005,PRD0107,2026-08-01,2141,571,228
INVSNP0006720,WH0005,PRD0107,2026-09-01,1615,571,228
INVSNP0006721,WH0005,PRD0102,2024-10-01,1155,332,132
INVSNP0006722,WH0005,PRD0102,2024-11-01,1492,332,132
INVSNP0006723,WH0005,PRD0102,2024-12-01,1751,332,132
INVSNP0006724,WH0005,PRD0102,2025-01-01,930,332,132
INVSNP0006725,WH0005,PRD0102,2025-02-01,1179,332,132
INVSNP0006726,WH0005,PRD0102,2025-03-01,1139,332,132
INVSNP0006727,WH0005,PRD0102,2025-04-01,1160,332,132
INVSNP0006728,WH0005,PRD0102,2025-05-01,1465,332,132
INVSNP0006729,WH0005,PRD0102,2025-06-01,1250,332,132
INVSNP0006730,WH0005,PRD0102,2025-07-01,1174,332,132
INVSNP0006731,WH0005,PRD0102,2025-08-01,1462,332,132
INVSNP0006732,WH0005,PRD0102,2025-09-01,1764,332,132
INVSNP0006733,WH0005,PRD0102,2025-10-01,1373,332,132
INVSNP0006734,WH0005,PRD0102,2025-11-01,1170,332,132
INVSNP0006735,WH0005,PRD0102,2025-12-01,1252,332,132
INVSNP0006736,WH0005,PRD0102,2026-01-01,1421,332,132
INVSNP0006737,WH0005,PRD0102,2026-02-01,1357,332,132
INVSNP0006738,WH0005,PRD0102,2026-03-01,1524,332,132
INVSNP0006739,WH0005,PRD0102,2026-04-01,1305,332,132
INVSNP0006740,WH0005,PRD0102,2026-05-01,1060,332,132
INVSNP0006741,WH0005,PRD0102,2026-06-01,1610,332,132
INVSNP0006742,WH0005,PRD0102,2026-07-01,1043,332,132
INVSNP0006743,WH0005,PRD0102,2026-08-01,1493,332,132
INVSNP0006744,WH0005,PRD0102,2026-09-01,1420,332,132
INVSNP0006745,WH0005,PRD0142,2024-10-01,1204,253,101
INVSNP0006746,WH0005,PRD0142,2024-11-01,1152,253,101
INVSNP0006747,WH0005,PRD0142,2024-12-01,956,253,101
INVSNP0006748,WH0005,PRD0142,2025-01-01,1061,253,101
INVSNP0006749,WH0005,PRD0142,2025-02-01,1197,253,101
INVSNP0006750,WH0005,PRD0142,2025-03-01,783,253,101
INVSNP0006751,WH0005,PRD0142,2025-04-01,1217,253,101
INVSNP0006752,WH0005,PRD0142,2025-05-01,977,253,101
INVSNP0006753,WH0005,PRD0142,2025-06-01,977,253,101
INVSNP0006754,WH0005,PRD0142,2025-07-01,1143,253,101
INVSNP0006755,WH0005,PRD0142,2025-08-01,1061,253,101
INVSNP0006756,WH0005,PRD0142,2025-09-01,998,253,101
INVSNP0006757,WH0005,PRD0142,2025-10-01,873,253,101
INVSNP0006758,WH0005,PRD0142,2025-11-01,928,253,101
INVSNP0006759,WH0005,PRD0142,2025-12-01,1079,253,101
INVSNP0006760,WH0005,PRD0142,2026-01-01,1158,253,101
INVSNP0006761,WH0005,PRD0142,2026-02-01,930,253,101
INVSNP0006762,WH0005,PRD0142,2026-03-01,1016,253,101
INVSNP0006763,WH0005,PRD0142,2026-04-01,872,253,101
INVSNP0006764,WH0005,PRD0142,2026-05-01,1096,253,101
INVSNP0006765,WH0005,PRD0142,2026-06-01,1011,253,101
INVSNP0006766,WH0005,PRD0142,2026-07-01,1207,253,101
INVSNP0006767,WH0005,PRD0142,2026-08-01,1017,253,101
INVSNP0006768,WH0005,PRD0142,2026-09-01,1214,253,101
INVSNP0006769,WH0005,PRD0099,2024-10-01,3165,779,311
INVSNP0006770,WH0005,PRD0099,2024-11-01,3631,779,311
INVSNP0006771,WH0005,PRD0099,2024-12-01,3028,779,311
INVSNP0006772,WH0005,PRD0099,2025-01-01,2627,779,311
INVSNP0006773,WH0005,PRD0099,2025-02-01,3322,779,311
INVSNP0006774,WH0005,PRD0099,2025-03-01,3465,779,311
INVSNP0006775,WH0005,PRD0099,2025-04-01,3407,779,311
INVSNP0006776,WH0005,PRD0099,2025-05-01,3250,779,311
INVSNP0006777,WH0005,PRD0099,2025-06-01,3034,779,311
INVSNP0006778,WH0005,PRD0099,2025-07-01,3077,779,311
INVSNP0006779,WH0005,PRD0099,2025-08-01,2246,779,311
INVSNP0006780,WH0005,PRD0099,2025-09-01,3502,779,311
INVSNP0006781,WH0005,PRD0099,2025-10-01,2964,779,311
INVSNP0006782,WH0005,PRD0099,2025-11-01,3342,779,311
INVSNP0006783,WH0005,PRD0099,2025-12-01,2554,779,311
INVSNP0006784,WH0005,PRD0099,2026-01-01,3415,779,311
INVSNP0006785,WH0005,PRD0099,2026-02-01,3132,779,311
INVSNP0006786,WH0005,PRD0099,2026-03-01,3184,779,311
INVSNP0006787,WH0005,PRD0099,2026-04-01,4352,779,311
INVSNP0006788,WH0005,PRD0099,2026-05-01,3551,779,311
INVSNP0006789,WH0005,PRD0099,2026-06-01,2482,779,311
INVSNP0006790,WH0005,PRD0099,2026-07-01,2415,779,311
INVSNP0006791,WH0005,PRD0099,2026-08-01,3375,779,311
INVSNP0006792,WH0005,PRD0099,2026-09-01,3226,779,311
INVSNP0006793,WH0005,PRD0141,2024-10-01,2793,652,260
INVSNP0006794,WH0005,PRD0141,2024-11-01,2198,652,260
INVSNP0006795,WH0005,PRD0141,2024-12-01,2006,652,260
INVSNP0006796,WH0005,PRD0141,2025-01-01,2383,652,260
INVSNP0006797,WH0005,PRD0141,2025-02-01,3053,652,260
INVSNP0006798,WH0005,PRD0141,2025-03-01,1874,652,260
INVSNP0006799,WH0005,PRD0141,2025-04-01,2766,652,260
INVSNP0006800,WH0005,PRD0141,2025-05-01,2718,652,260
INVSNP0006801,WH0005,PRD0141,2025-06-01,2924,652,260
INVSNP0006802,WH0005,PRD0141,2025-07-01,2706,652,260
INVSNP0006803,WH0005,PRD0141,2025-08-01,2117,652,260
INVSNP0006804,WH0005,PRD0141,2025-09-01,2939,652,260
INVSNP0006805,WH0005,PRD0141,2025-10-01,3118,652,260
INVSNP0006806,WH0005,PRD0141,2025-11-01,3214,652,260
INVSNP0006807,WH0005,PRD0141,2025-12-01,1759,652,260
INVSNP0006808,WH0005,PRD0141,2026-01-01,2962,652,260
INVSNP0006809,WH0005,PRD0141,2026-02-01,2543,652,260
INVSNP0006810,WH0005,PRD0141,2026-03-01,2527,652,260
INVSNP0006811,WH0005,PRD0141,2026-04-01,3116,652,260
INVSNP0006812,WH0005,PRD0141,2026-05-01,3226,652,260
INVSNP0006813,WH0005,PRD0141,2026-06-01,2524,652,260
INVSNP0006814,WH0005,PRD0141,2026-07-01,2919,652,260
INVSNP0006815,WH0005,PRD0141,2026-08-01,2148,652,260
INVSNP0006816,WH0005,PRD0141,2026-09-01,2605,652,260
INVSNP0006817,WH0005,PRD0079,2024-10-01,834,205,82
INVSNP0006818,WH0005,PRD0079,2024-11-01,672,205,82
INVSNP0006819,WH0005,PRD0079,2024-12-01,892,205,82
INVSNP0006820,WH0005,PRD0079,2025-01-01,793,205,82
INVSNP0006821,WH0005,PRD0079,2025-02-01,894,205,82
INVSNP0006822,WH0005,PRD0079,2025-03-01,825,205,82
INVSNP0006823,WH0005,PRD0079,2025-04-01,1071,205,82
INVSNP0006824,WH0005,PRD0079,2025-05-01,721,205,82
INVSNP0006825,WH0005,PRD0079,2025-06-01,1007,205,82
INVSNP0006826,WH0005,PRD0079,2025-07-01,757,205,82
INVSNP0006827,WH0005,PRD0079,2025-08-01,667,205,82
INVSNP0006828,WH0005,PRD0079,2025-09-01,970,205,82
INVSNP0006829,WH0005,PRD0079,2025-10-01,891,205,82
INVSNP0006830,WH0005,PRD0079,2025-11-01,725,205,82
INVSNP0006831,WH0005,PRD0079,2025-12-01,976,205,82
INVSNP0006832,WH0005,PRD0079,2026-01-01,802,205,82
INVSNP0006833,WH0005,PRD0079,2026-02-01,910,205,82
INVSNP0006834,WH0005,PRD0079,2026-03-01,878,205,82
INVSNP0006835,WH0005,PRD0079,2026-04-01,1117,205,82
INVSNP0006836,WH0005,PRD0079,2026-05-01,802,205,82
INVSNP0006837,WH0005,PRD0079,2026-06-01,929,205,82
INVSNP0006838,WH0005,PRD0079,2026-07-01,860,205,82
INVSNP0006839,WH0005,PRD0079,2026-08-01,817,205,82
INVSNP0006840,WH0005,PRD0079,2026-09-01,862,205,82
INVSNP0006841,WH0005,PRD0019,2024-10-01,3489,874,349
INVSNP0006842,WH0005,PRD0019,2024-11-01,4144,874,349
INVSNP0006843,WH0005,PRD0019,2024-12-01,3062,874,349
INVSNP0006844,WH0005,PRD0019,2025-01-01,3758,874,349
INVSNP0006845,WH0005,PRD0019,2025-02-01,3291,874,349
INVSNP0006846,WH0005,PRD0019,2025-03-01,3714,874,349
INVSNP0006847,WH0005,PRD0019,2025-04-01,3472,874,349
INVSNP0006848,WH0005,PRD0019,2025-05-01,2990,874,349
INVSNP0006849,WH0005,PRD0019,2025-06-01,4381,874,349
INVSNP0006850,WH0005,PRD0019,2025-07-01,2934,874,349
INVSNP0006851,WH0005,PRD0019,2025-08-01,3252,874,349
INVSNP0006852,WH0005,PRD0019,2025-09-01,3681,874,349
INVSNP0006853,WH0005,PRD0019,2025-10-01,2628,874,349
INVSNP0006854,WH0005,PRD0019,2025-11-01,3412,874,349
INVSNP0006855,WH0005,PRD0019,2025-12-01,3040,874,349
INVSNP0006856,WH0005,PRD0019,2026-01-01,3819,874,349
INVSNP0006857,WH0005,PRD0019,2026-02-01,3148,874,349
INVSNP0006858,WH0005,PRD0019,2026-03-01,3219,874,349
INVSNP0006859,WH0005,PRD0019,2026-04-01,4242,874,349
INVSNP0006860,WH0005,PRD0019,2026-05-01,3271,874,349
INVSNP0006861,WH0005,PRD0019,2026-06-01,3693,874,349
INVSNP0006862,WH0005,PRD0019,2026-07-01,4344,874,349
INVSNP0006863,WH0005,PRD0019,2026-08-01,3914,874,349
INVSNP0006864,WH0005,PRD0019,2026-09-01,2543,874,349
INVSNP0006865,WH0005,PRD0105,2024-10-01,1108,349,139
INVSNP0006866,WH0005,PRD0105,2024-11-01,1566,349,139
INVSNP0006867,WH0005,PRD0105,2024-12-01,1352,349,139
INVSNP0006868,WH0005,PRD0105,2025-01-01,1075,349,139
INVSNP0006869,WH0005,PRD0105,2025-02-01,1189,349,139
INVSNP0006870,WH0005,PRD0105,2025-03-01,1337,349,139
INVSNP0006871,WH0005,PRD0105,2025-04-01,1251,349,139
INVSNP0006872,WH0005,PRD0105,2025-05-01,1766,349,139
INVSNP0006873,WH0005,PRD0105,2025-06-01,1228,349,139
INVSNP0006874,WH0005,PRD0105,2025-07-01,1563,349,139
INVSNP0006875,WH0005,PRD0105,2025-08-01,1547,349,139
INVSNP0006876,WH0005,PRD0105,2025-09-01,1605,349,139
INVSNP0006877,WH0005,PRD0105,2025-10-01,1436,349,139
INVSNP0006878,WH0005,PRD0105,2025-11-01,1430,349,139
INVSNP0006879,WH0005,PRD0105,2025-12-01,1611,349,139
INVSNP0006880,WH0005,PRD0105,2026-01-01,1331,349,139
INVSNP0006881,WH0005,PRD0105,2026-02-01,1425,349,139
INVSNP0006882,WH0005,PRD0105,2026-03-01,1431,349,139
INVSNP0006883,WH0005,PRD0105,2026-04-01,1281,349,139
INVSNP0006884,WH0005,PRD0105,2026-05-01,1270,349,139
INVSNP0006885,WH0005,PRD0105,2026-06-01,1500,349,139
INVSNP0006886,WH0005,PRD0105,2026-07-01,1719,349,139
INVSNP0006887,WH0005,PRD0105,2026-08-01,1431,349,139
INVSNP0006888,WH0005,PRD0105,2026-09-01,1629,349,139
INVSNP0006889,WH0005,PRD0010,2024-10-01,1611,327,131
INVSNP0006890,WH0005,PRD0010,2024-11-01,1370,327,131
INVSNP0006891,WH0005,PRD0010,2024-12-01,1282,327,131
INVSNP0006892,WH0005,PRD0010,2025-01-01,1340,327,131
INVSNP0006893,WH0005,PRD0010,2025-02-01,1023,327,131
INVSNP0006894,WH0005,PRD0010,2025-03-01,1281,327,131
INVSNP0006895,WH0005,PRD0010,2025-04-01,1344,327,131
INVSNP0006896,WH0005,PRD0010,2025-05-01,1313,327,131
INVSNP0006897,WH0005,PRD0010,2025-06-01,943,327,131
INVSNP0006898,WH0005,PRD0010,2025-07-01,1091,327,131
INVSNP0006899,WH0005,PRD0010,2025-08-01,1413,327,131
INVSNP0006900,WH0005,PRD0010,2025-09-01,1096,327,131
INVSNP0006901,WH0005,PRD0010,2025-10-01,1383,327,131
INVSNP0006902,WH0005,PRD0010,2025-11-01,755,327,131
INVSNP0006903,WH0005,PRD0010,2025-12-01,1421,327,131
INVSNP0006904,WH0005,PRD0010,2026-01-01,972,327,131
INVSNP0006905,WH0005,PRD0010,2026-02-01,1373,327,131
INVSNP0006906,WH0005,PRD0010,2026-03-01,1449,327,131
INVSNP0006907,WH0005,PRD0010,2026-04-01,1484,327,131
INVSNP0006908,WH0005,PRD0010,2026-05-01,1299,327,131
INVSNP0006909,WH0005,PRD0010,2026-06-01,1309,327,131
INVSNP0006910,WH0005,PRD0010,2026-07-01,825,327,131
INVSNP0006911,WH0005,PRD0010,2026-08-01,1008,327,131
INVSNP0006912,WH0005,PRD0010,2026-09-01,1115,327,131
INVSNP0006913,WH0005,PRD0032,2024-10-01,359,86,34
INVSNP0006914,WH0005,PRD0032,2024-11-01,317,86,34
INVSNP0006915,WH0005,PRD0032,2024-12-01,389,86,34
INVSNP0006916,WH0005,PRD0032,2025-01-01,348,86,34
INVSNP0006917,WH0005,PRD0032,2025-02-01,418,86,34
INVSNP0006918,WH0005,PRD0032,2025-03-01,312,86,34
INVSNP0006919,WH0005,PRD0032,2025-04-01,320,86,34
INVSNP0006920,WH0005,PRD0032,2025-05-01,364,86,34
INVSNP0006921,WH0005,PRD0032,2025-06-01,332,86,34
INVSNP0006922,WH0005,PRD0032,2025-07-01,373,86,34
INVSNP0006923,WH0005,PRD0032,2025-08-01,323,86,34
INVSNP0006924,WH0005,PRD0032,2025-09-01,344,86,34
INVSNP0006925,WH0005,PRD0032,2025-10-01,375,86,34
INVSNP0006926,WH0005,PRD0032,2025-11-01,393,86,34
INVSNP0006927,WH0005,PRD0032,2025-12-01,313,86,34
INVSNP0006928,WH0005,PRD0032,2026-01-01,302,86,34
INVSNP0006929,WH0005,PRD0032,2026-02-01,367,86,34
INVSNP0006930,WH0005,PRD0032,2026-03-01,320,86,34
INVSNP0006931,WH0005,PRD0032,2026-04-01,284,86,34
INVSNP0006932,WH0005,PRD0032,2026-05-01,356,86,34
INVSNP0006933,WH0005,PRD0032,2026-06-01,397,86,34
INVSNP0006934,WH0005,PRD0032,2026-07-01,323,86,34
INVSNP0006935,WH0005,PRD0032,2026-08-01,308,86,34
INVSNP0006936,WH0005,PRD0032,2026-09-01,349,86,34
INVSNP0006937,WH0005,PRD0136,2024-10-01,2958,723,289
INVSNP0006938,WH0005,PRD0136,2024-11-01,2391,723,289
INVSNP0006939,WH0005,PRD0136,2024-12-01,3821,723,289
INVSNP0006940,WH0005,PRD0136,2025-01-01,2662,723,289
INVSNP0006941,WH0005,PRD0136,2025-02-01,2536,723,289
INVSNP0006942,WH0005,PRD0136,2025-03-01,2599,723,289
INVSNP0006943,WH0005,PRD0136,2025-04-01,2588,723,289
INVSNP0006944,WH0005,PRD0136,2025-05-01,2452,723,289
INVSNP0006945,WH0005,PRD0136,2025-06-01,2855,723,289
INVSNP0006946,WH0005,PRD0136,2025-07-01,3075,723,289
INVSNP0006947,WH0005,PRD0136,2025-08-01,1999,723,289
INVSNP0006948,WH0005,PRD0136,2025-09-01,3234,723,289
INVSNP0006949,WH0005,PRD0136,2025-10-01,2619,723,289
INVSNP0006950,WH0005,PRD0136,2025-11-01,3854,723,289
INVSNP0006951,WH0005,PRD0136,2025-12-01,3042,723,289
INVSNP0006952,WH0005,PRD0136,2026-01-01,2090,723,289
INVSNP0006953,WH0005,PRD0136,2026-02-01,2522,723,289
INVSNP0006954,WH0005,PRD0136,2026-03-01,2966,723,289
INVSNP0006955,WH0005,PRD0136,2026-04-01,3102,723,289
INVSNP0006956,WH0005,PRD0136,2026-05-01,2709,723,289
INVSNP0006957,WH0005,PRD0136,2026-06-01,2561,723,289
INVSNP0006958,WH0005,PRD0136,2026-07-01,2838,723,289
INVSNP0006959,WH0005,PRD0136,2026-08-01,2360,723,289
INVSNP0006960,WH0005,PRD0136,2026-09-01,3701,723,289
INVSNP0006961,WH0005,PRD0042,2024-10-01,4739,980,392
INVSNP0006962,WH0005,PRD0042,2024-11-01,3294,980,392
INVSNP0006963,WH0005,PRD0042,2024-12-01,3992,980,392
INVSNP0006964,WH0005,PRD0042,2025-01-01,3878,980,392
INVSNP0006965,WH0005,PRD0042,2025-02-01,3903,980,392
INVSNP0006966,WH0005,PRD0042,2025-03-01,4278,980,392
INVSNP0006967,WH0005,PRD0042,2025-04-01,5050,980,392
INVSNP0006968,WH0005,PRD0042,2025-05-01,4340,980,392
INVSNP0006969,WH0005,PRD0042,2025-06-01,4951,980,392
INVSNP0006970,WH0005,PRD0042,2025-07-01,4626,980,392
